Data          Hora     Temp_atual   Temp_med   Temp_min   Temp_max   Umi_atual   Umi_med   Umi_min   Umi_max
2024-10-14   14:47:39   27.60°C     27.02°C     25.23°C   30.80°C    54.17RH    57.98RH    53.73RH   76.09RH
2024-10-14   14:47:45   27.60°C     27.02°C     25.23°C   30.80°C    54.13RH    57.98RH    53.73RH   76.09RH
2024-10-14   14:47:51   27.57°C     27.02°C     25.23°C   30.80°C    54.16RH    57.98RH    53.73RH   76.09RH
2024-10-14   14:47:57   27.61°C     27.02°C     25.23°C   30.80°C    54.26RH    57.97RH    53.73RH   76.09RH
2024-10-14   14:48:04   27.60°C     27.02°C     25.23°C   30.80°C    54.39RH    57.97RH    53.73RH   76.09RH
2024-10-14   14:48:10   27.60°C     27.02°C     25.23°C   30.80°C    54.42RH    57.97RH    53.73RH   76.09RH
2024-10-14   14:48:16   27.61°C     27.02°C     25.23°C   30.80°C    54.42RH    57.97RH    53.73RH   76.09RH
2024-10-14   14:48:22   27.60°C     27.02°C     25.23°C   30.80°C    54.34RH    57.96RH    53.73RH   76.09RH
2024-10-14   14:48:28   27.61°C     27.02°C     25.23°C   30.80°C    54.22RH    57.96RH    53.73RH   76.09RH
2024-10-14   14:48:34   27.63°C     27.02°C     25.23°C   30.80°C    54.25RH    57.96RH    53.73RH   76.09RH
2024-10-14   14:48:40   27.64°C     27.02°C     25.23°C   30.80°C    54.29RH    57.96RH    53.73RH   76.09RH
2024-10-14   14:48:46   27.66°C     27.02°C     25.23°C   30.80°C    54.32RH    57.95RH    53.73RH   76.09RH
2024-10-14   14:48:52   27.63°C     27.02°C     25.23°C   30.80°C    54.34RH    57.95RH    53.73RH   76.09RH
2024-10-14   14:48:58   27.66°C     27.02°C     25.23°C   30.80°C    54.39RH    57.95RH    53.73RH   76.09RH
2024-10-14   14:49:04   27.66°C     27.02°C     25.23°C   30.80°C    54.35RH    57.95RH    53.73RH   76.09RH
2024-10-14   14:49:10   27.66°C     27.02°C     25.23°C   30.80°C    54.34RH    57.95RH    53.73RH   76.09RH
2024-10-14   14:49:16   27.67°C     27.02°C     25.23°C   30.80°C    54.33RH    57.94RH    53.73RH   76.09RH
2024-10-14   14:49:22   27.69°C     27.02°C     25.23°C   30.80°C    54.35RH    57.94RH    53.73RH   76.09RH
2024-10-14   14:49:28   27.69°C     27.02°C     25.23°C   30.80°C    54.38RH    57.94RH    53.73RH   76.09RH
2024-10-14   14:49:34   27.69°C     27.02°C     25.23°C   30.80°C    54.37RH    57.94RH    53.73RH   76.09RH
2024-10-14   14:49:40   27.71°C     27.02°C     25.23°C   30.80°C    54.33RH    57.93RH    53.73RH   76.09RH
2024-10-14   14:49:46   27.69°C     27.03°C     25.23°C   30.80°C    54.27RH    57.93RH    53.73RH   76.09RH
2024-10-14   14:49:52   27.70°C     27.03°C     25.23°C   30.80°C    54.24RH    57.93RH    53.73RH   76.09RH
2024-10-14   14:49:58   27.71°C     27.03°C     25.23°C   30.80°C    54.24RH    57.93RH    53.73RH   76.09RH
2024-10-14   14:50:04   27.70°C     27.03°C     25.23°C   30.80°C    54.26RH    57.92RH    53.73RH   76.09RH
2024-10-14   14:50:11   27.73°C     27.03°C     25.23°C   30.80°C    54.30RH    57.92RH    53.73RH   76.09RH
2024-10-14   14:50:17   27.70°C     27.03°C     25.23°C   30.80°C    54.30RH    57.92RH    53.73RH   76.09RH
2024-10-14   14:50:23   27.71°C     27.03°C     25.23°C   30.80°C    54.25RH    57.92RH    53.73RH   76.09RH
2024-10-14   14:50:29   27.71°C     27.03°C     25.23°C   30.80°C    54.25RH    57.92RH    53.73RH   76.09RH
2024-10-14   14:50:35   27.71°C     27.03°C     25.23°C   30.80°C    54.24RH    57.91RH    53.73RH   76.09RH
2024-10-14   14:50:41   27.71°C     27.03°C     25.23°C   30.80°C    54.19RH    57.91RH    53.73RH   76.09RH
2024-10-14   14:50:47   27.71°C     27.03°C     25.23°C   30.80°C    54.12RH    57.91RH    53.73RH   76.09RH
2024-10-14   14:50:53   27.71°C     27.03°C     25.23°C   30.80°C    54.05RH    57.91RH    53.73RH   76.09RH
2024-10-14   14:50:59   27.71°C     27.03°C     25.23°C   30.80°C    53.42RH    57.90RH    53.42RH   76.09RH
2024-10-14   14:51:05   27.71°C     27.03°C     25.23°C   30.80°C    53.23RH    57.90RH    53.23RH   76.09RH
2024-10-14   14:51:11   27.69°C     27.03°C     25.23°C   30.80°C    53.13RH    57.90RH    53.13RH   76.09RH
2024-10-14   14:51:17   27.70°C     27.03°C     25.23°C   30.80°C    53.16RH    57.89RH    53.13RH   76.09RH
2024-10-14   14:51:23   27.70°C     27.03°C     25.23°C   30.80°C    53.23RH    57.89RH    53.13RH   76.09RH
2024-10-14   14:51:29   27.67°C     27.03°C     25.23°C   30.80°C    53.11RH    57.89RH    53.11RH   76.09RH
2024-10-14   14:51:35   27.67°C     27.03°C     25.23°C   30.80°C    53.18RH    57.89RH    53.11RH   76.09RH
2024-10-14   14:51:41   27.70°C     27.03°C     25.23°C   30.80°C    53.24RH    57.88RH    53.11RH   76.09RH
2024-10-14   14:51:47   27.67°C     27.03°C     25.23°C   30.80°C    53.34RH    57.88RH    53.11RH   76.09RH
2024-10-14   14:51:53   27.69°C     27.03°C     25.23°C   30.80°C    53.47RH    57.88RH    53.11RH   76.09RH
2024-10-14   14:51:59   27.67°C     27.03°C     25.23°C   30.80°C    53.61RH    57.87RH    53.11RH   76.09RH
2024-10-14   14:52:05   27.67°C     27.03°C     25.23°C   30.80°C    53.70RH    57.87RH    53.11RH   76.09RH
2024-10-14   14:52:11   27.67°C     27.04°C     25.23°C   30.80°C    53.72RH    57.87RH    53.11RH   76.09RH
2024-10-14   14:52:17   27.69°C     27.04°C     25.23°C   30.80°C    53.73RH    57.87RH    53.11RH   76.09RH
2024-10-14   14:52:24   27.69°C     27.04°C     25.23°C   30.80°C    53.81RH    57.86RH    53.11RH   76.09RH
2024-10-14   14:52:30   27.69°C     27.04°C     25.23°C   30.80°C    53.89RH    57.86RH    53.11RH   76.09RH
2024-10-14   14:52:36   27.69°C     27.04°C     25.23°C   30.80°C    53.92RH    57.86RH    53.11RH   76.09RH
2024-10-14   14:52:42   27.67°C     27.04°C     25.23°C   30.80°C    53.91RH    57.86RH    53.11RH   76.09RH
2024-10-14   14:52:48   27.69°C     27.04°C     25.23°C   30.80°C    53.92RH    57.85RH    53.11RH   76.09RH
2024-10-14   14:52:54   27.69°C     27.04°C     25.23°C   30.80°C    53.99RH    57.85RH    53.11RH   76.09RH
2024-10-14   14:53:00   27.66°C     27.04°C     25.23°C   30.80°C    54.05RH    57.85RH    53.11RH   76.09RH
2024-10-14   14:53:06   27.66°C     27.04°C     25.23°C   30.80°C    54.01RH    57.85RH    53.11RH   76.09RH
2024-10-14   14:53:12   27.67°C     27.04°C     25.23°C   30.80°C    54.03RH    57.85RH    53.11RH   76.09RH
2024-10-14   14:53:18   27.66°C     27.04°C     25.23°C   30.80°C    54.06RH    57.84RH    53.11RH   76.09RH
2024-10-14   14:53:24   27.66°C     27.04°C     25.23°C   30.80°C    54.06RH    57.84RH    53.11RH   76.09RH
2024-10-14   14:53:30   27.67°C     27.04°C     25.23°C   30.80°C    54.09RH    57.84RH    53.11RH   76.09RH
2024-10-14   14:53:36   27.66°C     27.04°C     25.23°C   30.80°C    54.09RH    57.84RH    53.11RH   76.09RH
2024-10-14   14:53:42   27.69°C     27.04°C     25.23°C   30.80°C    54.10RH    57.83RH    53.11RH   76.09RH
2024-10-14   14:53:48   27.69°C     27.04°C     25.23°C   30.80°C    54.10RH    57.83RH    53.11RH   76.09RH
2024-10-14   14:53:54   27.66°C     27.04°C     25.23°C   30.80°C    54.11RH    57.83RH    53.11RH   76.09RH
2024-10-14   14:54:00   27.64°C     27.04°C     25.23°C   30.80°C    54.16RH    57.83RH    53.11RH   76.09RH
2024-10-14   14:54:06   27.64°C     27.04°C     25.23°C   30.80°C    54.18RH    57.83RH    53.11RH   76.09RH
2024-10-14   14:54:12   27.64°C     27.04°C     25.23°C   30.80°C    54.19RH    57.82RH    53.11RH   76.09RH
2024-10-14   14:54:18   27.66°C     27.04°C     25.23°C   30.80°C    54.11RH    57.82RH    53.11RH   76.09RH
2024-10-14   14:54:25   27.67°C     27.04°C     25.23°C   30.80°C    54.10RH    57.82RH    53.11RH   76.09RH
2024-10-14   14:54:31   27.66°C     27.04°C     25.23°C   30.80°C    54.10RH    57.82RH    53.11RH   76.09RH
2024-10-14   14:54:37   27.67°C     27.04°C     25.23°C   30.80°C    54.04RH    57.81RH    53.11RH   76.09RH
2024-10-14   14:54:43   27.67°C     27.04°C     25.23°C   30.80°C    53.92RH    57.81RH    53.11RH   76.09RH
2024-10-14   14:54:49   27.66°C     27.05°C     25.23°C   30.80°C    53.89RH    57.81RH    53.11RH   76.09RH
2024-10-14   14:54:55   27.64°C     27.05°C     25.23°C   30.80°C    53.99RH    57.81RH    53.11RH   76.09RH
2024-10-14   14:55:01   27.64°C     27.05°C     25.23°C   30.80°C    54.05RH    57.80RH    53.11RH   76.09RH
2024-10-14   14:55:07   27.64°C     27.05°C     25.23°C   30.80°C    54.10RH    57.80RH    53.11RH   76.09RH
2024-10-14   14:55:13   27.66°C     27.05°C     25.23°C   30.80°C    54.11RH    57.80RH    53.11RH   76.09RH
2024-10-14   14:55:19   27.63°C     27.05°C     25.23°C   30.80°C    54.11RH    57.80RH    53.11RH   76.09RH
2024-10-14   14:55:25   27.64°C     27.05°C     25.23°C   30.80°C    54.17RH    57.80RH    53.11RH   76.09RH
2024-10-14   14:55:31   27.64°C     27.05°C     25.23°C   30.80°C    54.12RH    57.79RH    53.11RH   76.09RH
2024-10-14   14:55:37   27.64°C     27.05°C     25.23°C   30.80°C    54.12RH    57.79RH    53.11RH   76.09RH
2024-10-14   14:55:43   27.63°C     27.05°C     25.23°C   30.80°C    54.11RH    57.79RH    53.11RH   76.09RH
2024-10-14   14:55:49   27.64°C     27.05°C     25.23°C   30.80°C    54.07RH    57.79RH    53.11RH   76.09RH
2024-10-14   14:55:55   27.64°C     27.05°C     25.23°C   30.80°C    54.07RH    57.78RH    53.11RH   76.09RH
2024-10-14   14:56:01   27.61°C     27.05°C     25.23°C   30.80°C    54.03RH    57.78RH    53.11RH   76.09RH
2024-10-14   14:56:07   27.61°C     27.05°C     25.23°C   30.80°C    54.02RH    57.78RH    53.11RH   76.09RH
2024-10-14   14:56:13   27.61°C     27.05°C     25.23°C   30.80°C    54.05RH    57.78RH    53.11RH   76.09RH
2024-10-14   14:56:19   27.61°C     27.05°C     25.23°C   30.80°C    54.03RH    57.78RH    53.11RH   76.09RH
2024-10-14   14:56:25   27.63°C     27.05°C     25.23°C   30.80°C    54.07RH    57.77RH    53.11RH   76.09RH
2024-10-14   14:56:32   27.60°C     27.05°C     25.23°C   30.80°C    54.10RH    57.77RH    53.11RH   76.09RH
2024-10-14   14:56:38   27.57°C     27.05°C     25.23°C   30.80°C    54.16RH    57.77RH    53.11RH   76.09RH
2024-10-14   14:56:44   27.60°C     27.05°C     25.23°C   30.80°C    54.11RH    57.77RH    53.11RH   76.09RH
2024-10-14   14:56:50   27.60°C     27.05°C     25.23°C   30.80°C    54.11RH    57.76RH    53.11RH   76.09RH
2024-10-14   14:56:56   27.56°C     27.05°C     25.23°C   30.80°C    54.13RH    57.76RH    53.11RH   76.09RH
2024-10-14   14:57:02   27.57°C     27.05°C     25.23°C   30.80°C    54.10RH    57.76RH    53.11RH   76.09RH
2024-10-14   14:57:08   27.54°C     27.05°C     25.23°C   30.80°C    54.12RH    57.76RH    53.11RH   76.09RH
2024-10-14   14:57:14   27.54°C     27.05°C     25.23°C   30.80°C    54.13RH    57.76RH    53.11RH   76.09RH
2024-10-14   14:57:20   27.54°C     27.05°C     25.23°C   30.80°C    54.12RH    57.75RH    53.11RH   76.09RH
2024-10-14   14:57:26   27.53°C     27.05°C     25.23°C   30.80°C    54.12RH    57.75RH    53.11RH   76.09RH
2024-10-14   14:57:32   27.53°C     27.05°C     25.23°C   30.80°C    54.11RH    57.75RH    53.11RH   76.09RH
2024-10-14   14:57:38   27.50°C     27.05°C     25.23°C   30.80°C    54.12RH    57.75RH    53.11RH   76.09RH
2024-10-14   14:57:44   27.50°C     27.05°C     25.23°C   30.80°C    54.12RH    57.74RH    53.11RH   76.09RH
2024-10-14   14:57:50   27.49°C     27.06°C     25.23°C   30.80°C    54.06RH    57.74RH    53.11RH   76.09RH
2024-10-14   14:57:56   27.48°C     27.06°C     25.23°C   30.80°C    54.02RH    57.74RH    53.11RH   76.09RH
2024-10-14   14:58:02   27.48°C     27.06°C     25.23°C   30.80°C    54.02RH    57.74RH    53.11RH   76.09RH
2024-10-14   14:58:08   27.46°C     27.06°C     25.23°C   30.80°C    54.00RH    57.74RH    53.11RH   76.09RH
2024-10-14   14:58:14   27.42°C     27.06°C     25.23°C   30.80°C    54.00RH    57.73RH    53.11RH   76.09RH
2024-10-14   14:58:20   27.41°C     27.06°C     25.23°C   30.80°C    54.03RH    57.73RH    53.11RH   76.09RH
2024-10-14   14:58:26   27.41°C     27.06°C     25.23°C   30.80°C    54.05RH    57.73RH    53.11RH   76.09RH
2024-10-14   14:58:32   27.36°C     27.06°C     25.23°C   30.80°C    54.05RH    57.73RH    53.11RH   76.09RH
2024-10-14   14:58:39   27.32°C     27.06°C     25.23°C   30.80°C    54.08RH    57.72RH    53.11RH   76.09RH
2024-10-14   14:58:45   27.32°C     27.06°C     25.23°C   30.80°C    54.14RH    57.72RH    53.11RH   76.09RH
2024-10-14   14:58:51   27.28°C     27.06°C     25.23°C   30.80°C    54.14RH    57.72RH    53.11RH   76.09RH
2024-10-14   14:58:57   27.25°C     27.06°C     25.23°C   30.80°C    54.15RH    57.72RH    53.11RH   76.09RH
2024-10-14   14:59:03   27.23°C     27.06°C     25.23°C   30.80°C    54.19RH    57.72RH    53.11RH   76.09RH
2024-10-14   14:59:09   27.21°C     27.06°C     25.23°C   30.80°C    54.14RH    57.71RH    53.11RH   76.09RH
2024-10-14   14:59:15   27.18°C     27.06°C     25.23°C   30.80°C    54.17RH    57.71RH    53.11RH   76.09RH
2024-10-14   14:59:21   27.16°C     27.06°C     25.23°C   30.80°C    54.25RH    57.71RH    53.11RH   76.09RH
2024-10-14   14:59:27   27.18°C     27.06°C     25.23°C   30.80°C    54.18RH    57.71RH    53.11RH   76.09RH
2024-10-14   14:59:33   27.14°C     27.06°C     25.23°C   30.80°C    54.18RH    57.71RH    53.11RH   76.09RH
2024-10-14   14:59:39   27.09°C     27.06°C     25.23°C   30.80°C    54.18RH    57.70RH    53.11RH   76.09RH
2024-10-14   14:59:45   27.09°C     27.06°C     25.23°C   30.80°C    54.18RH    57.70RH    53.11RH   76.09RH
2024-10-14   14:59:51   27.06°C     27.06°C     25.23°C   30.80°C    54.24RH    57.70RH    53.11RH   76.09RH
2024-10-14   14:59:57   27.06°C     27.06°C     25.23°C   30.80°C    54.18RH    57.70RH    53.11RH   76.09RH
2024-10-14   15:00:03   27.08°C     27.06°C     25.23°C   30.80°C    54.19RH    57.70RH    53.11RH   76.09RH
2024-10-14   15:00:09   27.04°C     27.06°C     25.23°C   30.80°C    54.15RH    57.69RH    53.11RH   76.09RH
2024-10-14   15:00:15   27.05°C     27.06°C     25.23°C   30.80°C    54.13RH    57.69RH    53.11RH   76.09RH
2024-10-14   15:00:21   27.06°C     27.06°C     25.23°C   30.80°C    54.18RH    57.69RH    53.11RH   76.09RH
2024-10-14   15:00:27   27.08°C     27.06°C     25.23°C   30.80°C    54.12RH    57.69RH    53.11RH   76.09RH
2024-10-14   15:00:33   27.06°C     27.06°C     25.23°C   30.80°C    54.07RH    57.69RH    53.11RH   76.09RH
2024-10-14   16:18:31   24.99°C     27.06°C     24.99°C   30.80°C    46.50RH    57.68RH    46.50RH   76.09RH
2024-10-14   16:18:43   24.98°C     27.06°C     24.98°C   30.80°C    46.61RH    57.67RH    46.50RH   76.09RH
2024-10-14   16:18:49   24.98°C     27.05°C     24.98°C   30.80°C    46.59RH    57.67RH    46.50RH   76.09RH
2024-10-14   16:18:55   24.95°C     27.05°C     24.95°C   30.80°C    46.61RH    57.66RH    46.50RH   76.09RH
2024-10-14   16:19:01   24.97°C     27.05°C     24.95°C   30.80°C    46.58RH    57.65RH    46.50RH   76.09RH
2024-10-14   16:19:07   24.95°C     27.05°C     24.95°C   30.80°C    46.62RH    57.65RH    46.50RH   76.09RH
2024-10-14   16:19:13   24.95°C     27.05°C     24.95°C   30.80°C    46.61RH    57.64RH    46.50RH   76.09RH
2024-10-14   16:19:19   24.92°C     27.05°C     24.92°C   30.80°C    46.59RH    57.63RH    46.50RH   76.09RH
2024-10-14   16:19:25   24.94°C     27.05°C     24.92°C   30.80°C    46.63RH    57.63RH    46.50RH   76.09RH
2024-10-14   16:19:31   24.91°C     27.05°C     24.91°C   30.80°C    46.63RH    57.62RH    46.50RH   76.09RH
2024-10-14   16:19:37   24.91°C     27.04°C     24.91°C   30.80°C    46.67RH    57.61RH    46.50RH   76.09RH
2024-10-14   16:19:43   24.92°C     27.04°C     24.91°C   30.80°C    46.67RH    57.61RH    46.50RH   76.09RH
2024-10-14   16:19:49   24.89°C     27.04°C     24.89°C   30.80°C    46.70RH    57.60RH    46.50RH   76.09RH
2024-10-14   16:19:55   24.89°C     27.04°C     24.89°C   30.80°C    46.71RH    57.59RH    46.50RH   76.09RH
2024-10-14   16:20:01   24.92°C     27.04°C     24.89°C   30.80°C    46.72RH    57.59RH    46.50RH   76.09RH
2024-10-14   16:20:08   24.89°C     27.04°C     24.89°C   30.80°C    46.74RH    57.58RH    46.50RH   76.09RH
2024-10-14   16:20:14   24.91°C     27.04°C     24.89°C   30.80°C    46.78RH    57.58RH    46.50RH   76.09RH
2024-10-14   16:20:20   24.89°C     27.04°C     24.89°C   30.80°C    46.78RH    57.57RH    46.50RH   76.09RH
2024-10-14   16:20:26   24.88°C     27.03°C     24.88°C   30.80°C    46.76RH    57.56RH    46.50RH   76.09RH
2024-10-14   16:20:32   24.85°C     27.03°C     24.85°C   30.80°C    46.80RH    57.56RH    46.50RH   76.09RH
2024-10-14   16:20:38   24.86°C     27.03°C     24.85°C   30.80°C    46.82RH    57.55RH    46.50RH   76.09RH
2024-10-14   16:20:44   24.83°C     27.03°C     24.83°C   30.80°C    46.88RH    57.54RH    46.50RH   76.09RH
2024-10-14   16:20:50   24.82°C     27.03°C     24.82°C   30.80°C    46.88RH    57.54RH    46.50RH   76.09RH
2024-10-14   16:20:56   24.86°C     27.03°C     24.82°C   30.80°C    46.90RH    57.53RH    46.50RH   76.09RH
2024-10-14   16:21:02   24.85°C     27.03°C     24.82°C   30.80°C    46.89RH    57.53RH    46.50RH   76.09RH
2024-10-14   16:21:08   24.85°C     27.03°C     24.82°C   30.80°C    46.92RH    57.52RH    46.50RH   76.09RH
2024-10-14   16:21:14   24.85°C     27.02°C     24.82°C   30.80°C    46.88RH    57.51RH    46.50RH   76.09RH
2024-10-14   16:21:20   24.83°C     27.02°C     24.82°C   30.80°C    46.91RH    57.51RH    46.50RH   76.09RH
2024-10-14   16:21:26   24.81°C     27.02°C     24.81°C   30.80°C    46.91RH    57.50RH    46.50RH   76.09RH
2024-10-14   16:21:32   24.82°C     27.02°C     24.81°C   30.80°C    46.96RH    57.50RH    46.50RH   76.09RH
2024-10-14   16:21:38   24.82°C     27.02°C     24.81°C   30.80°C    46.97RH    57.49RH    46.50RH   76.09RH
2024-10-14   16:21:44   24.82°C     27.02°C     24.81°C   30.80°C    46.99RH    57.48RH    46.50RH   76.09RH
2024-10-14   16:21:50   24.83°C     27.02°C     24.81°C   30.80°C    46.90RH    57.48RH    46.50RH   76.09RH
2024-10-14   16:21:56   24.85°C     27.02°C     24.81°C   30.80°C    46.95RH    57.47RH    46.50RH   76.09RH
2024-10-14   16:22:02   24.83°C     27.01°C     24.81°C   30.80°C    46.93RH    57.47RH    46.50RH   76.09RH
2024-10-14   16:22:08   24.88°C     27.01°C     24.81°C   30.80°C    46.86RH    57.46RH    46.50RH   76.09RH
2024-10-14   16:22:15   24.85°C     27.01°C     24.81°C   30.80°C    46.87RH    57.45RH    46.50RH   76.09RH
2024-10-14   16:22:21   24.86°C     27.01°C     24.81°C   30.80°C    46.90RH    57.45RH    46.50RH   76.09RH
2024-10-14   16:22:27   24.85°C     27.01°C     24.81°C   30.80°C    46.88RH    57.44RH    46.50RH   76.09RH
2024-10-14   16:22:33   24.86°C     27.01°C     24.81°C   30.80°C    46.84RH    57.43RH    46.50RH   76.09RH
2024-10-14   16:22:39   24.88°C     27.01°C     24.81°C   30.80°C    46.81RH    57.43RH    46.50RH   76.09RH
2024-10-14   16:22:45   24.88°C     27.01°C     24.81°C   30.80°C    46.85RH    57.42RH    46.50RH   76.09RH
